"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java","3","98","32","32","35","35","3","3","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java","2","29","14","14","15","15","2","2","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java","2","205","68","68","84","84","3","3","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java","3","181","36","36","38","38","5","5","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java","3","72","24","24","26","26","3","3","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java","1","26","26","26","26","26","1","1","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java","3","52","17","17","18","18","3","3","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java","3","402","80","80","94","94","5","5","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java","2","93","47","47","60","60","2","2","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java","2","32","16","16","16","16","2","2","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java","2","89","44","44","45","45","2","2","null","null","null"
"1","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java","2","72","24","24","28","28","3","3","null","null","null"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java","0","194","0","64","0","68","0","3","null","null","null"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java","0","244","0","122","0","128","0","2","null","null","null"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java","1","413","6","68","13","82","1","6","null","null","null"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java","0","124","0","31","0","54","0","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java","3","1118","25","12","34","34","17","51","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java","0","46","0","23","0","24","0","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java","1","139","4","11","5","16","1","6","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java","0","28","0","14","0","15","0","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java","3","836","167","167","170","170","5","5","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java","0","162","0","3","0","6","0","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java","2","234","19","46","30","55","3","5","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java","3","496","11","2","18","21","6","27","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java","0","36","0","36","0","36","0","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java","1","325","32","18","33","24","3","12","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java","2","350","4","58","8","63","2","6","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java","1","46","46","46","46","46","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java","3","520","8","37","16","43","7","14","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java","0","29","0","29","0","29","0","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java","0","60","0","30","0","34","0","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java","2","170","0","14","4","19","8","12","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java","3","524","0","58","4","62","6","9","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java","1","143","0","35","2","37","1","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java","1","45","4","28","4","12","1","16","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java","0","25","0","12","0","36","0","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java","2","836","14","52","21","59","9","16","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java","0","54","0","54","0","54","0","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java","1","56","0","6","2","9","1","11","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java","1","79","1","26","4","37","1","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java","1","47","0","15","1","17","1","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java","2","242","80","80","81","81","3","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java","0","147","0","2","0","4","0","5","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java","1","99","17","49","18","50","1","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java","0","133","0","0","0","0","0","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java","1","53","26","26","27","27","2","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java","1","40","40","40","40","40","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java","1","96","98","98","98","98","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java","0","126","0","2","0","22","0","6","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java","1","294","10","7","10","8","4","9","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java","2","283","29","10","37","13","3","10","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java","3","584","5","8","11","33","10","25","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java","3","701","2","30","22","52","13","23","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java","0","50","0","1","0","4","0","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java","1","172","7","0","7","4","1","9","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java","1","81","11","4","17","8","2","6","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java","1","246","61","61","64","64","4","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java","2","124","3","2","4","5","4","14","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java","2","72","1","0","4","3","3","7","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java","1","74","2","1","0","10","1","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java","2","133","26","26","30","30","5","5","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java","1","380","95","95","116","116","4","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java","3","881","5","11","24","40","12","33","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java","3","421","15","11","27","18","9","21","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java","2","171","5","3","17","10","3","13","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java","2","138","0","2","1","5","2","14","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java","0","76","0","3","0","6","0","5","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java","3","164","2","3","11","9","5","11","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java","3","323","12","8","33","23","12","19","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java","2","114","1","8","3","12","3","14","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java","1","96","12","24","14","25","2","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java","1","99","8","4","16","11","2","5","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java","0","77","0","0","0","0","0","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java","2","213","22","23","23","24","5","9","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java","1","283","8","25","17","29","4","11","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java","3","603","21","39","23","41","6","16","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java","0","25","0","25","0","25","0","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java","1","81","1","27","3","28","1","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java","3","271","2","21","26","34","7","13","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java","3","138","4","17","9","29","5","8","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java","2","83","21","21","22","22","4","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java","3","420","8","42","23","60","5","10","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java","2","84","21","21","22","22","4","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java","3","220","6","31","14","37","5","7","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java","2","173","20","43","57","62","2","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java","2","225","34","37","52","50","4","6","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java","1","99","33","33","33","33","3","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java","2","541","270","270","338","338","2","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java","3","509","39","39","43","43","13","13","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java","1","63","31","31","33","33","2","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java","1","70","3","3","9","9","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java","1","85","4","4","4","4","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java","1","304","3","3","24","24","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java","1","72","72","72","72","72","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java","1","23","23","23","23","23","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java","1","76","76","76","76","76","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java","1","31","31","31","31","31","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java","1","30","30","30","30","30","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java","1","94","94","94","94","94","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java","1","155","155","155","155","155","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java","1","63","63","63","63","63","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java","1","126","126","126","126","126","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java","1","193","193","193","193","193","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java","1","139","139","139","139","139","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java","1","224","11","112","12","112","1","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java","1","248","21","7","28","10","2","12","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java","1","159","4","11","4","12","1","8","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java","3","532","10","12","13","17","10","30","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java","1","82","1","41","3","42","1","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java","0","53","0","53","0","53","0","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java","1","119","0","17","1","19","1","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java","2","3680","525","525","529","529","7","7","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java","2","503","13","2","15","5","2","14","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java","3","655","4","5","11","14","7","26","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java","1","135","2","1","4","2","1","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java","1","453","113","113","130","130","4","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java","2","293","49","49","62","62","6","6","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java","2","239","41","41","44","44","6","6","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java","2","123","41","41","43","43","3","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java","1","51","51","51","51","51","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java","2","67","22","22","24","24","3","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java","1","322","40","40","52","52","8","8","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java","0","157","0","0","0","3","0","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java","0","134","0","0","0","3","0","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java","0","83","0","87","0","9","0","7","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java","1","41","20","20","21","21","2","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java","2","152","76","76","77","77","2","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java","1","70","70","70","70","70","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java","0","598","0","299","0","300","0","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java","1","80","30","40","30","40","1","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java","3","230","1","3","4","22","3","12","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java","0","49","0","0","0","1","0","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java","1","44","9","3","14","6","1","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java","2","126","19","9","19","10","2","4","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java","1","137","69","69","69","69","2","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java","0","36","0","0","0","3","0","3","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java","1","118","1","1","2","2","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java","1","43","43","43","43","43","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java","2","117","27","6","29","12","2","5","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java","1","39","39","39","39","39","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java","2","219","34","44","41","50","4","5","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java","1","56","8","8","17","17","2","2","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java","1","41","41","41","41","41","1","1","null","null","null"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java","1","85","85","85","85","85","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java","0","38","0","38","0","38","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java","0","44","0","14","0","17","0","3","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java","1","81","12","20","13","21","2","4","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java","2","342","19","43","19","46","3","8","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java","1","125","2","25","4","26","1","5","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java","1","128","0","18","2","20","2","7","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java","1","172","1","34","5","36","1","5","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java","0","42","0","21","0","21","0","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java","0","149","0","25","0","29","0","6","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java","1","154","4","26","6","27","2","6","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java","1","51","2","17","9","21","1","3","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java","2","162","9","27","10","29","3","6","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java","0","67","0","33","0","35","0","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java","0","33","0","33","0","33","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java","0","34","0","34","0","34","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java","1","31","31","31","31","31","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java","1","31","31","31","31","31","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java","0","35","0","17","0","18","0","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java","0","36","0","18","0","18","0","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java","1","141","141","141","141","141","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java","1","76","76","76","76","76","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java","2","106","6","15","22","23","3","7","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java","2","64","0","10","8","14","2","6","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java","1","85","2","17","6","19","2","5","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java","2","165","21","11","21","40","7","14","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java","2","77","0","12","12","18","2","6","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java","0","65","0","65","0","65","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java","1","165","83","83","83","83","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java","1","63","31","31","32","32","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java","1","49","49","49","49","49","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java","1","144","144","144","144","144","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java","2","113","24","20","10","10","9","11","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java","2","136","14","11","18","28","6","12","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java","2","379","27","22","27","55","9","17","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java","1","562","281","281","281","281","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java","1","340","113","113","121","121","3","3","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java","1","345","173","173","173","173","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java","1","65","13","13","22","22","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java","1","83","83","83","83","83","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java","1","256","128","128","128","128","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java","1","334","334","334","334","334","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java","1","288","96","96","96","96","3","3","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java","1","117","39","39","196","196","3","3","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java","1","45","45","45","45","45","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java","1","43","43","43","43","43","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java","1","98","5","5","6","6","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java","1","323","80","80","82","82","4","4","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java","1","250","50","50","135","135","5","5","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java","1","45","22","22","22","22","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java","1","100","4","4","16","16","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java","2","198","49","49","50","50","4","4","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java","1","45","45","45","45","45","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java","2","38","19","19","19","19","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java","0","37","0","37","0","37","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java","0","60","0","30","0","36","0","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java","0","57","0","14","0","15","0","4","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java","1","22","22","22","22","22","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java","1","45","18","18","3","3","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java","1","65","32","32","37","37","2","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java","1","43","43","43","43","43","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java","0","43","0","21","0","23","0","2","null","null","null"
